Date,Commodity,HS_Code,Export_Value_USD,Weight_kg,USD_PKR,Oil_Price,US_Confidence
2023-06-01,Cotton Yarn,520512,61999404.033,23541339.0,286.1000061,74.90000153,64.2
2023-06-01,Rice,1006,147254482.116,201644000.0,286.1000061,74.90000153,64.2
2023-07-01,Copper,7403,43774280.164,4231283.0,283.8592834,85.55999756,71.5
2023-07-01,Cotton Yarn,520512,54584966.412,20297592.0,283.8592834,85.55999756,71.5
2023-07-01,Rice,1006,116892496.424,172302000.0,283.8592834,85.55999756,71.5
2023-08-01,Copper,7403,56306734.474,6009369.0,303.2271118,86.86000061,69.4
2023-08-01,Cotton Yarn,520512,58330394.115,22617043.0,303.2271118,86.86000061,69.4
2023-08-01,Rice,1006,116701157.066,168451000.0,303.2271118,86.86000061,69.4
2023-09-01,Copper,7403,65720194.562,6835866.0,287.5,95.30999756,67.8
2023-09-01,Cotton Yarn,520512,65948364.444,25011353.0,287.5,95.30999756,67.8
2023-09-01,Rice,1006,172435061.155,255607000.0,287.5,95.30999756,67.8
2023-10-01,Copper,7403,67106616.243,6996560.0,280.7000122,89.069999695,63.8
2023-10-01,Cotton Yarn,520512,52683032.985,19893473.0,280.7000122,89.069999695,63.8
2023-10-01,Rice,1006,304282964.916,459892000.0,280.7000122,89.069999695,63.8
2023-11-01,Copper,7403,67904326.866,7408228.0,285.25,82.83000183,61.3
2023-11-01,Cotton Yarn,520512,49842088.895,19513562.0,285.25,82.83000183,61.3
2023-11-01,Rice,1006,408024539.907,665439000.0,285.25,82.83000183,61.3
2023-12-01,Copper,7403,75431729.757,8309255.0,277.28125,77.04000092,69.7
2023-12-01,Cotton Yarn,520512,51367522.33,20956840.0,277.28125,77.04000092,69.7
2023-12-01,Rice,1006,518469801.711,850242000.0,277.28125,77.04000092,69.7
2024-01-01,Copper,7403,61637671.094,6655720.0,279.0,81.70999908,79.0
2024-01-01,Cotton Yarn,520512,43515287.614,17599892.0,279.0,81.70999908,79.0
2024-01-01,Rice,1006,477189689.496,752179000.0,279.0,81.70999908,79.0
2024-02-01,Copper,7403,44318390.572,4886731.0,277.0768738,83.62000275,76.9
2024-02-01,Cotton Yarn,520512,42516596.816,17072748.0,277.0768738,83.62000275,76.9
2024-02-01,Rice,1006,401687908.053,609463000.0,277.0768738,83.62000275,76.9
2024-03-01,Copper,7403,64793002.024,6809956.0,276.1020203,87.48000336,79.4
2024-03-01,Cotton Yarn,520512,19139706.23,7101136.0,276.1020203,87.48000336,79.4
2024-03-01,Rice,1006,413414154.881,624856000.0,276.1020203,87.48000336,79.4
2024-04-01,Copper,7403,68969901.814,7681065.0,278.0,87.86000061,77.2
2024-04-01,Cotton Yarn,520512,25763906.148,9804138.0,278.0,87.86000061,77.2
2024-04-01,Rice,1006,351693934.008,530186000.0,278.0,87.86000061,77.2
2024-05-01,Copper,7403,61543125.622,6344464.0,278.1499939,81.62000275,69.1
2024-05-01,Cotton Yarn,520512,26848087.393,9968922.0,278.1499939,81.62000275,69.1
2024-05-01,Rice,1006,345497400.66,506702000.0,278.1499939,81.62000275,69.1
2024-06-01,Copper,7403,62192749.69,6376842.0,276.8137817,86.41000366,68.2
2024-06-01,Cotton Yarn,520512,16278546.493,6158519.0,276.8137817,86.41000366,68.2
2024-06-01,Rice,1006,304138481.146,434172000.0,276.8137817,86.41000366,68.2
2024-07-01,Copper,7403,61820944.848,6021625.0,278.5,80.72000122,66.4
2024-07-01,Cotton Yarn,520512,19773943.714,7482770.0,278.5,80.72000122,66.4
2024-07-01,Rice,1006,206359949.713,270814000.0,278.5,80.72000122,66.4
2024-08-01,Copper,7403,61742472.471,5619021.0,278.1499939,78.80000305,67.9
2024-08-01,Cotton Yarn,520512,19967331.413,7616077.0,278.1499939,78.80000305,67.9
2024-08-01,Rice,1006,259123800.266,347178000.0,278.1499939,78.80000305,67.9
2024-09-01,Copper,7403,76251445.538,6840674.0,277.3999939,75.98000335500001,70.1
2024-09-01,Cotton Yarn,520512,19711501.581,7787987.0,277.3999939,75.98000335500001,70.1
2024-09-01,Rice,1006,260782139.625,380728001.046,277.3999939,75.98000335500001,70.1
2024-10-01,Copper,7403,72190996.558,6326824.0,277.5,73.16000366,70.5
2024-10-01,Cotton Yarn,520512,24576795.282,9576787.0,277.5,73.16000366,70.5
2024-10-01,Rice,1006,368616618.115,615161000.0,277.5,73.16000366,70.5
2024-11-01,Copper,7403,85692452.939,7843050.0,277.7999878,72.94000244,71.8
2024-11-01,Cotton Yarn,520512,44362472.24,17350310.0,277.7999878,72.94000244,71.8
2024-11-01,Rice,1006,438094086.893,793807000.0,277.7999878,72.94000244,71.8
2024-12-01,Copper,7403,80252069.75,7322563.0,276.7648315,74.85000228999999,74.0
2024-12-01,Cotton Yarn,520512,32783302.159,12664301.0,276.7648315,74.85000228999999,74.0
2024-12-01,Rice,1006,365930758.501,0.0,276.7648315,74.85000228999999,74.0
2025-01-01,Copper,7403,80518557.005,7383835.0,278.2999878,76.76000214,71.7
2025-01-01,Cotton Yarn,520512,36306036.655,14510141.0,278.2999878,76.76000214,71.7
2025-01-01,Rice,1006,322576982.001,583735000.0,278.2999878,76.76000214,71.7
2025-02-01,Copper,7403,72106244.957,6616744.0,279.2999878,73.18000031,64.7
2025-02-01,Cotton Yarn,520512,23992715.783,9640988.0,279.2999878,73.18000031,64.7
2025-02-01,Rice,1006,291941113.11,536777000.0,279.2999878,73.18000031,64.7
2025-03-01,Copper,7403,84276571.855,8027432.0,275.8041687,74.73999786,57.0
2025-03-01,Cotton Yarn,520512,26734834.848,10688784.0,275.8041687,74.73999786,57.0
2025-03-01,Rice,1006,275027165.169,510997000.0,275.8041687,74.73999786,57.0
2025-04-01,Copper,7403,41405001.57,4060765.0,280.8999939,63.11999893,52.2
2025-04-01,Cotton Yarn,520512,15173047.159,6094388.0,280.8999939,63.11999893,52.2
2025-04-01,Rice,1006,206284671.41,407504000.0,280.8999939,63.11999893,52.2
2025-05-01,Copper,7403,35199527.251,3805505.0,280.6967773,63.90000153,52.2
2025-05-01,Cotton Yarn,520512,14616657.668,5916223.0,280.6967773,63.90000153,52.2
2025-05-01,Rice,1006,239214768.586,459014000.0,280.6967773,63.90000153,52.2
2025-06-01,Copper,7403,42228146.941,4685681.0,282.0514526,68.215000155,60.7
2025-06-01,Cotton Yarn,520512,25593745.779,10626670.0,282.0514526,68.215000155,60.7
2025-06-01,Rice,1006,149923986.258,273183000.0,282.0514526,68.215000155,60.7
2025-07-01,Copper,7403,64826314.228,6680044.0,283.0,72.52999878,61.7
2025-07-01,Cotton Yarn,520512,21435691.683,8953169.0,283.0,72.52999878,61.7
2025-07-01,Rice,1006,168859123.64,294370000.0,283.0,72.52999878,61.7
2025-08-01,Copper,7403,58648065.361,6040755.0,281.8666077,68.12000275,58.2
2025-08-01,Cotton Yarn,520512,22426305.916,9197359.0,281.8666077,68.12000275,58.2
2025-08-01,Rice,1006,146723086.566,252396000.0,281.8666077,68.12000275,58.2
